,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_somospie_0_condorpool,None,auxiliary,0,1711738739.0,,,1711738740.0,,,0.0,1711738744.0,1711738750.0,,,0.0,1711738750.0,1711738755.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L somospie -T 2024-03-27T17:59:14+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
get_sm_ID0000020,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738801.0,38264188.3,1711738780.0,1711738820.0,1711738808.0,1711738811.0,291910.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,20.0,470635724.0,3.0,945682.0,poseidon,condorpool,poseidon-worker-1-container-44-47,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
get_sm_ID0000021,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738800.0,38223272.5,1711738780.0,1711738820.0,1711738807.0,1711738810.0,292808.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,19.0,475840244.0,3.0,951505.0,poseidon,condorpool,poseidon-worker-2-container-44-47,get_sm,/srv/get_sm,,2.2,0,0,,,,,,,,,
get_sm_ID0000022,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738802.0,35747900.5,1711738780.0,1711738820.0,1711738809.0,1711738812.0,294626.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,21.0,475800760.0,3.0,952852.0,poseidon,condorpool,poseidon-worker-1-container-32-35,get_sm,/srv/get_sm,,2.1,0,0,,,,,,,,,
get_sm_ID0000023,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738799.0,41594407.1,1711738780.0,1711738815.0,1711738807.0,1711738810.0,291145.0,1711738815.0,1711738820.0,5.0,,20.0,35.0,5.0,18.0,467398273.0,3.0,943297.0,poseidon,condorpool,poseidon-worker-2-container-36-39,get_sm,/srv/get_sm,,2.1,0,0,,,,,,,,,
get_sm_ID0000024,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738799.0,38758280.4,1711738780.0,1711738815.0,1711738806.0,1711738809.0,251886.0,1711738815.0,1711738820.0,5.0,,20.0,35.0,5.0,18.0,457521962.0,3.0,830231.0,poseidon,condorpool,poseidon-worker-2-container-24-27,get_sm,/srv/get_sm,,2.0,0,0,,,,,,,,,
get_sm_ID0000025,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738800.0,34632780.2,1711738780.0,1711738820.0,1711738807.0,1711738810.0,219292.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,19.0,447555942.0,3.0,712778.0,poseidon,condorpool,poseidon-worker-2-container-32-35,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000015,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738799.0,34917709.9,1711738780.0,1711738815.0,1711738807.0,1711738810.0,170484.0,1711738815.0,1711738820.0,5.0,,20.0,35.0,5.0,18.0,440090843.0,3.0,551360.0,poseidon,condorpool,poseidon-worker-1-container-24-27,get_sm,/srv/get_sm,,1.9,0,0,,,,,,,,,
get_sm_ID0000026,None,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738799.0,39251181.9,1711738780.0,1711738820.0,1711738807.0,1711738810.0,186691.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,18.0,442257808.0,3.0,608523.0,poseidon,condorpool,poseidon-worker-2-container-28-31,get_sm,/srv/get_sm,,2.1,0,0,,,,,,,,,
get_sm_ID0000016,cpu_2,compute,0,1711738755.0,,,1711738760.0,1711738781.0,1711738800.0,35914969.1,1711738780.0,1711738820.0,1711738807.0,1711738810.0,169275.0,1711738820.0,1711738825.0,5.0,,20.0,40.0,5.0,19.0,436178789.0,3.0,550490.0,poseidon,condorpool,poseidon-worker-1-container-28-31,get_sm,/srv/get_sm,,1.8,0,0,,,,,,,,,
